,Country Name,Country Code,Region Code,Subsample,Income Level Name,Income Level Code,Year of survey,Survey Data Source,Survey Type,Total population,"Children, aged 0-14","Youth, aged 15-24","Adult, aged 25-64","Elderly, aged 65+",Urban Population (% of total Population)," Working Age Population, aged 15-64 (% of total Pop.)","Dependency Rate, all compared to 15-64","Youth Dependency Rate, younger than 15 compared to 15-64","Old Age Dependency Rate, older than 64 compared to 15-64","Labor Force, aged 15-64","Labor Force Participation Rate, aged 15-64","Female Labor Force Participation Rate, aged 15-64","Not in labor force or education rate among youth, aged 15-24",Share of workers (aged 15-64) with more than one jobs in last week,"Employment to Population Ratio, aged 15-64","Employment Rate, aged 15-64 ","Unemployment Rate, aged 15-64","Youth Employment Rate, aged 15-24","Youth Unemployment Rate, aged 15-24","Wage employees, aged 15-64 ","Self-employed, aged 15-64","Unpaid, aged 15-64","Employers, aged 15-64","Unpaid or Self-employed, age 15-64","Share of informal jobs, aged 15-64",Share of work contract,Share of health insurance,Share of social security,"Public sector employment, aged 15-64"," Agriculture, aged 15-64"," Industry, aged 15-64"," Services, aged 15-64","Mining, aged 15-64","Manufacturing, aged 15-64","Electricity and utilities, aged 15-64","Construction, aged 15-64","Commerce, aged 15-64","Transport & Communication, aged 15-64","Financial and Business Services, aged 15-64","Public Administration, aged 15-64","Other services, aged 15-64"," Female in non-agricultural employment, aged 15-64","Youth in non-agricultural employment, aged 15-64","Non-Agricultural wage employment, aged 15-64","Non-Agricultural unpaid employment, aged 15-64","Non-Agricultural employer, aged 15-64","Non-Agricultural self-employed, aged 15-64","Youth Non-Agricultural wage employment, aged 15-24","Wage employment in agriculture, aged 15-64","Wage employment in industry, aged 15-64","Wage employment in services, aged 15-64"," Senior Officials, aged 15-64"," Professionals, aged 15-64"," Technicians, aged 15-64"," Clerks, aged 15-64"," Service and Market Sales, aged 15-64"," Skilled Agriculture, aged 15-64"," Craft Workers, aged 15-64"," Machine Operators, aged 15-64"," Elementary Occupations, aged 15-64", Armed Forces,Average weekly working hours,"Underemployment, <35 hours per week","Excessive working hours,>48 hours per week","Median Earnings for wage workers per hour, local nominal currency","Median Earnings for wage workers per month, local nominal currency","Median Earnings for wage workers per month in agriculture, local nominal currenc","Median Earnings for wage workers per month in industry, local nominal currency","Median Earnings for wage workers per month in service, local nominal currency","Median Earnings for wage workers per hour,  deflated to 2011 local currency valu","Real Median Hourly  Wages in USD (base 2011), PPP adjusted","Median Earnings for wage workers per month, deflated to 2011 local currency valu","Real Median Monthly Wages in USD (base 2011), PPP adjusted","Female to Male gender wage gap, calculated with median wages","Public to Private wage gap, calculated with median wages", No Education, Primary Education, Secondary Education, Post Secondary Education,"Mean number of years of education completed, aged 17 and older",Enrollment rate for individuals aged 6-16,Individual age,Mean age of worker between 15-64,"Mean age of worker in agriculture, between 15-64","Mean age of worker in industry, between 15-64","Mean age of worker in services, between 15-64","Mean age of wage worker, between 15-64","Mean age of self-employed or unpaid worker, between 15-64","Mean age of employer, between 15-64",Total flags in survey,"Percentile (100 = max), total flags",Flags over max number of flags,"Percentile (100 = max), share of flags"
10,Bosnia and Herzegovina,BIH,ECS,High Education,Upper middle income,UMC,2007,BIH_2007_I2D2_HBS_V01_M_V02_A.dta,I2D2,1592231,0.0,0.18,0.74,0.08,0.51,0.92,,,,937296,0.64,0.52,0.73,,0.52,0.82,0.18,0.87,0.13,0.82,0.1,0.01,0.06,0.12,0.13,0.87,,,0.01,0.07,0.32,0.6,0.02,0.15,0.04,0.12,0.22,0.07,0.03,0.07,0.2,0.95,0.91,0.8,0.0,0.05,0.07,0.9,0.36,0.88,0.85,0.03,0.09,0.19,0.09,0.23,0.05,0.08,0.1,0.12,0.01,,,,,,,,,,,,,,,0.0,0.0,0.87,0.13,,,40.51,39.76,39.36,40.58,39.37,39.55,39.82,42.62,86.0,73.0,0.09,71.0
11,Belarus,BLR,ECS,High Education,Upper middle income,UMC,1998,BLR_1998_I2D2_HBS_V01_M_V03_A.dta,I2D2,7006172,0.0,0.15,0.75,0.1,0.71,0.9,,,,4640794,0.81,0.77,0.12,,0.8,0.99,0.01,0.99,0.01,0.88,0.03,0.0,0.09,0.03,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.83,0.17,10.46,,42.24,39.27,,,,39.4,34.63,39.68,106.0,86.0,0.15,89.0
12,Belarus,BLR,ECS,High Education,Upper middle income,UMC,1999,BLR_1999_I2D2_HBS_V01_M_V03_A.dta,I2D2,6935714,0.0,0.15,0.75,0.1,0.73,0.9,,,,4675717,0.82,0.79,0.11,,0.81,0.98,0.02,0.98,0.02,0.88,0.03,0.0,0.09,0.03,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.82,0.18,10.83,,42.3,39.15,,,,39.33,34.64,39.07,110.0,87.0,0.15,89.0
13,Belarus,BLR,ECS,High Education,Upper middle income,UMC,2000,BLR_2000_I2D2_HSS_V01_M_V04_A.dta,I2D2,6864351,0.0,0.14,0.75,0.11,0.74,0.89,,,,4535055,0.81,0.78,0.13,,0.8,0.98,0.02,0.98,0.02,0.88,0.04,0.0,0.08,0.04,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.82,0.18,10.88,,43.05,39.69,,,,39.83,35.58,40.32,106.0,86.0,0.15,88.0
14,Belarus,BLR,ECS,High Education,Upper middle income,UMC,2001,BLR_2001_I2D2_HSS_V01_M_V03_A.dta,I2D2,7017327,0.0,0.15,0.73,0.13,0.73,0.87,,,,4535725,0.81,0.78,0.12,,0.8,0.99,0.01,0.99,0.01,0.9,0.04,0.0,0.06,0.04,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.82,0.18,8.58,,43.51,39.77,,,,39.85,35.5,41.08,107.0,86.0,0.15,89.0
15,Belarus,BLR,ECS,High Education,Upper middle income,UMC,2002,BLR_2002_I2D2_HSS_V01_M_V03_A.dta,I2D2,7177888,0.0,0.16,0.71,0.13,0.73,0.87,,,,4526066,0.81,0.79,0.15,,0.81,0.99,0.01,0.99,0.01,0.88,0.04,0.0,0.07,0.04,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.83,0.17,10.68,,43.79,40.39,,,,40.4,37.57,41.93,106.0,86.0,0.15,88.0
16,Belarus,BLR,ECS,High Education,Upper middle income,UMC,2005,BLR_2005_I2D2_HSS_V01_M_V03_A.dta,I2D2,6262308,0.0,0.12,0.79,0.1,0.74,0.9,,,,4640254,0.83,0.81,0.07,,0.8,0.95,0.05,0.66,0.34,0.89,0.04,0.0,0.08,0.04,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.81,0.19,11.67,,43.34,40.15,,,,40.12,37.9,41.63,100.0,83.0,0.14,87.0
17,Belarus,BLR,ECS,High Education,Upper middle income,UMC,2006,BLR_2006_I2D2_HSS_V01_M_V04_A.dta,I2D2,6342982,0.0,0.11,0.78,0.1,0.74,0.9,,,,4672361,0.82,0.8,0.15,,0.79,0.96,0.04,0.69,0.31,0.88,0.03,0.0,0.09,0.03,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.79,0.21,13.34,,43.98,40.33,,,,40.3,37.21,41.74,99.0,82.0,0.14,87.0
18,Belarus,BLR,ECS,High Education,Upper middle income,UMC,2007,BLR_2007_I2D2_HSS_V01_M_V03_A.dta,I2D2,6425824,0.0,0.11,0.79,0.11,0.74,0.89,,,,4913040,0.86,0.82,0.28,,0.81,0.95,0.05,0.9,0.1,0.97,0.03,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.78,0.22,13.41,,44.12,40.17,,,,40.21,38.57,42.75,95.0,79.0,0.13,85.0
19,Belarus,BLR,ECS,High Education,Upper middle income,UMC,2008,BLR_2008_I2D2_HSS_V01_M_V03_A.dta,I2D2,6510564,0.0,0.11,0.79,0.1,0.73,0.9,,,,4981285,0.85,0.81,0.29,,0.81,0.95,0.05,0.88,0.12,0.97,0.02,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.78,0.22,13.4,,44.13,40.4,,,,40.43,39.32,38.78,95.0,79.0,0.13,85.0
20,Belarus,BLR,ECS,High Education,Upper middle income,UMC,2009,BLR_2009_I2D2_HSS_V01_M_V03_A.dta,I2D2,6566088,0.0,0.1,0.8,0.1,0.78,0.9,,,,4935300,0.83,0.8,0.36,,0.81,0.97,0.03,0.94,0.06,0.98,0.0,0.0,0.02,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.77,0.23,13.43,,44.34,40.7,,,,40.71,40.36,40.2,107.0,86.0,0.14,88.0
21,Belarus,BLR,ECS,High Education,Upper middle income,UMC,2010,BLR_2010_I2D2_HSS_V01_M_V03_A.dta,I2D2,6520564,0.0,0.09,0.8,0.11,0.77,0.89,,,,4806065,0.83,0.79,0.37,,0.79,0.96,0.04,0.9,0.1,0.98,0.0,0.0,0.02,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.77,0.23,13.43,,45.21,41.09,,,,41.09,41.05,40.93,95.0,79.0,0.13,85.0
22,Belize,BLZ,LCN,High Education,Upper middle income,UMC,1993,BLZ_1993_I2D2_LFS.dta,I2D2,37139,0.02,0.47,0.48,0.03,0.78,0.95,,,,22840,0.65,0.56,0.11,0.02,0.61,0.94,0.06,0.89,0.11,0.83,0.09,0.02,0.06,0.11,,,,,0.0,0.05,0.2,0.75,0.0,0.11,0.03,0.06,0.18,0.05,0.06,0.42,0.03,0.98,0.93,0.76,0.01,0.05,0.08,0.93,0.6,0.81,0.85,0.09,0.05,0.27,0.16,0.13,0.02,0.12,0.05,0.11,0.01,42.29,0.19,0.19,4.96,863.57,560.51,869.0,869.0,0.07,0.06,12.64,10.77,0.93,,0.0,0.0,0.74,0.26,11.53,0.91,28.49,30.47,29.11,29.13,31.06,29.47,33.59,38.97,54.0,40.0,0.05,36.0
23,Belize,BLZ,LCN,High Education,Upper middle income,UMC,1994,BLZ_1994_I2D2_LFS.dta,I2D2,37152,0.03,0.46,0.49,0.02,0.75,0.95,,,,22431,0.64,0.55,0.12,0.02,0.6,0.94,0.06,0.88,0.12,0.84,0.08,0.02,0.06,0.1,,,,,0.0,0.04,0.17,0.79,0.01,0.1,0.03,0.03,0.19,0.07,0.08,0.4,0.04,0.99,0.95,0.77,0.01,0.04,0.08,0.94,0.66,0.86,0.85,0.09,0.05,0.28,0.17,0.12,0.02,0.11,0.06,0.09,0.0,42.41,0.14,0.15,4.63,825.55,608.3,716.92,869.0,0.07,0.06,11.74,10.0,0.96,,0.0,0.0,0.72,0.28,11.64,0.9,28.55,31.19,29.06,29.81,31.49,30.19,35.02,39.24,45.0,28.0,0.04,24.0
24,Belize,BLZ,LCN,High Education,Upper middle income,UMC,1996,BLZ_1996_I2D2_LFS.dta,I2D2,45120,0.03,0.46,0.49,0.03,0.74,0.95,,,,26115,0.61,0.52,0.14,0.02,0.55,0.9,0.1,0.8,0.2,0.8,0.11,0.02,0.07,0.13,,,,,0.0,0.06,0.17,0.77,0.0,0.11,0.02,0.04,0.22,0.08,0.06,0.4,0.01,0.99,0.91,0.7,0.01,0.06,0.09,0.9,0.56,0.74,0.83,0.11,0.05,0.24,0.16,0.13,0.04,0.1,0.05,0.1,0.01,41.32,0.22,0.17,5.0,869.0,543.13,651.75,923.31,0.07,0.06,11.33,9.65,1.0,,0.0,0.0,0.72,0.28,11.2,0.91,29.09,32.06,31.58,31.82,32.46,30.66,35.46,41.45,70.0,61.0,0.06,50.0
25,Belize,BLZ,LCN,High Education,Upper middle income,UMC,1997,BLZ_1997_I2D2_LFS.dta,I2D2,44031,0.02,0.46,0.49,0.03,0.72,0.95,,,,27044,0.65,0.55,0.11,0.02,0.58,0.9,0.1,0.81,0.19,0.79,0.12,0.03,0.07,0.14,,,,,0.0,0.09,0.17,0.74,0.0,0.1,0.02,0.05,0.21,0.07,0.08,0.36,0.03,0.99,0.87,0.7,0.02,0.05,0.1,0.85,0.58,0.72,0.84,0.12,0.07,0.21,0.16,0.15,0.02,0.1,0.05,0.11,0.01,42.7,0.2,0.2,5.0,869.0,434.5,847.28,1015.64,0.06,0.05,11.2,9.54,1.01,,0.0,0.0,0.72,0.28,11.56,0.9,28.93,31.7,29.43,31.2,32.03,30.57,34.34,39.6,43.0,24.0,0.04,22.0
26,Belize,BLZ,LCN,High Education,Upper middle income,UMC,1998,BLZ_1998_I2D2_LFS.dta,I2D2,50809,0.02,0.46,0.5,0.03,0.71,0.96,,,,31099,0.64,0.55,0.09,0.02,0.57,0.88,0.12,0.79,0.21,0.81,0.09,0.02,0.07,0.11,,,,,0.0,0.05,0.17,0.78,0.0,0.1,0.02,0.04,0.25,0.07,0.08,0.35,0.03,1.0,0.92,0.78,0.02,0.07,0.08,0.91,0.57,0.82,0.83,0.13,0.06,0.23,0.16,0.14,0.01,0.09,0.06,0.12,0.01,41.87,0.28,0.19,5.47,869.0,521.4,782.1,942.87,0.07,0.06,10.96,9.34,1.0,,0.0,0.0,0.73,0.27,11.57,0.91,29.6,32.21,28.06,31.3,32.69,31.0,35.03,40.91,55.0,42.0,0.05,38.0
27,Belize,BLZ,LCN,High Education,Upper middle income,UMC,1999,BLZ_1999_I2D2_LFS.dta,I2D2,50535,0.02,0.45,0.5,0.02,0.7,0.96,,,,30329,0.63,0.52,0.09,0.02,0.56,0.9,0.1,0.8,0.2,0.77,0.13,0.02,0.08,0.15,,,,,0.0,0.05,0.14,0.8,0.0,0.08,0.02,0.04,0.25,0.07,0.08,0.37,0.03,1.0,0.91,0.74,0.01,0.07,0.12,0.9,0.49,0.73,0.8,0.16,0.07,0.23,0.15,0.13,0.01,0.08,0.04,0.11,0.01,42.31,0.18,0.18,5.0,869.0,543.13,782.1,977.62,0.06,0.05,10.68,9.1,1.17,,0.0,0.0,0.73,0.27,11.57,0.93,29.25,32.16,29.07,32.06,32.36,30.64,35.48,41.0,45.0,28.0,0.04,24.0
28,Bolivia,BOL,LCN,High Education,Lower middle income,LMC,1997,BOL_1997_I2D2_ENE_V01_M_V03_A.dta,I2D2,1929199,0.01,0.42,0.54,0.03,0.89,0.96,,,,1150028,0.62,0.49,0.08,0.1,0.6,0.97,0.03,0.96,0.04,0.56,0.25,0.12,0.08,0.37,,,,,0.0,0.09,0.25,0.65,0.02,0.16,0.01,0.07,0.22,0.08,0.06,0.05,0.24,0.94,0.82,0.55,0.07,0.07,0.23,0.74,0.12,0.58,0.61,0.06,0.06,0.19,0.07,0.19,0.09,0.2,0.08,0.07,0.0,42.73,0.32,0.31,5.19,846.62,787.05,846.62,847.28,0.1,0.04,17.09,5.91,0.81,,0.0,0.0,0.65,0.35,12.71,0.95,30.85,33.06,28.06,30.96,34.6,33.21,31.78,38.12,46.0,29.0,0.04,24.0
29,Bolivia,BOL,LCN,High Education,Lower middle income,LMC,1999,BOL_1999_I2D2_ECH_V01_M_V03_A.dta,I2D2,2102476,0.02,0.47,0.5,0.01,0.91,0.97,,,,1287408,0.63,0.53,0.09,0.1,0.59,0.93,0.07,0.87,0.13,0.57,0.26,0.12,0.05,0.38,0.71,,,0.29,0.0,0.08,0.24,0.68,0.02,0.16,0.0,0.06,0.24,0.09,0.07,0.05,0.23,0.94,0.83,0.56,0.07,0.04,0.25,0.74,0.11,0.52,0.64,0.04,0.12,0.13,0.08,0.18,0.07,0.21,0.07,0.08,0.01,43.57,0.32,0.31,6.51,1053.66,1176.77,940.69,1086.25,0.12,0.04,19.34,6.69,0.86,,0.0,0.0,0.61,0.39,12.83,0.98,28.37,31.6,25.02,30.03,32.97,32.4,29.71,37.33,37.0,17.0,0.03,10.0
